book_name,book_author,book_author_link,book_name_link,edit_status,book_category,book_tags,book_total_words,book_count_recommends,book_total_clicks,book_summary,book_catalogue_link
这个忍界不正常,黑煤炭精,http://home.zongheng.com/show/userInfo/52790408.html,http://book.zongheng.com/book/1065858.html,连载中,竞技同人,"火影,海军六式,霸气,马甲流",2157000,900000,212000,山元龙星看着大筒木桃式在那里自顾自的发表宣言，转头对雷影说：“艾，这次捉到的大筒木就归你了。你要多出力啊。”雷影满脸狞笑道：“好的没问题，我们终于要有自己的查克拉电池了。跟我上，捉住他。”,http://book.zongheng.com/showchapter/1065858.html
深渊斩魔人,飘渺的月,http://home.zongheng.com/show/userInfo/53763985.html,http://book.zongheng.com/book/1206185.html,连载中,科幻游戏,"扮猪吃虎,末世",277000,7830000,13000,在一条神秘的隧道中，人类发现了他们从未接触的文明，背负的诅咒，这后面究竟隐藏着什么？棋局的关键就在这一次。,http://book.zongheng.com/showchapter/1206185.html
意象大陆,沽酒小厮,http://home.zongheng.com/show/userInfo/53943387.html,http://book.zongheng.com/book/1220500.html,连载中,奇幻玄幻,"异世,热血",35000,0,280000,在意象大陆之上，有意念师脚踏山河，刀劈天地，一剑破灭日月星辰！也有意象师手掌山河，肩挑日月，出手便有雷电随行，大道护身！这是一群诞生于意象世界的人类，受规则束缚，本应再无青出于蓝而胜于蓝的可能！却在因缘际会之下迎来了一场大机缘，使这群井底之蛙得以跳出井口，走向曾经不敢想象的广阔天地....,http://book.zongheng.com/showchapter/1220500.html
江山梦华录,六物共存,http://home.zongheng.com/show/userInfo/13809042.html,http://book.zongheng.com/book/1221924.html,连载中,武侠仙侠,新派武侠,73530000,10000,40000,江山如画不过一场梦。两生花究竟是奇药还是毒药。,http://book.zongheng.com/showchapter/1221924.html
救命，我的直播出问题了！,四维弥张,http://home.zongheng.com/show/userInfo/52212733.html,http://book.zongheng.com/book/1206415.html,连载中,都市娱乐,"直播,灵异,系统,都市",249000,7680000,56620000,为何车站频频出现纸人？为何医院夜夜传来哭声？为何地铁天天空载一程？这到底是鬼性的扭曲，还是道德的沦丧？欢迎来到窒息空间，我是主播，愚者。无尽的车厢，荒芜的乡道，废弃的医院……死亡并不是重点，而我，将驱散恐惧！,http://book.zongheng.com/showchapter/1206415.html
凡徒,曳光,http://home.zongheng.com/show/userInfo/4973667.html,http://book.zongheng.com/book/1204710.html,连载中,武侠仙侠,"古典仙侠,丹药升级",132000,15000,183000,大泽起龙蛇，鬼神舞玄黄，仗剑问长生，沧海一凡徒。,http://book.zongheng.com/showchapter/1204710.html
剑起长安,李黑不白,http://home.zongheng.com/show/userInfo/51232363.html,http://book.zongheng.com/book/1161637.html,连载中,武侠仙侠,"武侠,江湖,朝堂,热血",1109000,30380000,33000,公元755年，安史之乱的大火烧毁了唐王朝的半壁江山，也烧毁了唐王朝熠熠生辉的武林。世人只记得这场纷乱最终被人平定，却不知道，在无人知晓的角落里，在江湖与朝堂中，有人背负着奸臣之子的身份，一把剑，一壶酒，一匹白马，一袭布衣，将安史之乱的到来推迟了数年，保住了大唐武林的火种。大唐剑圣之徒，武林盟主之子，江南最大的皇商，西域幻术师，吐蕃僧人，南疆蛊师，东瀛忍者，契丹狼奴……形形色色的江湖人士，围绕着那场改变了历史进程的大灾难，在长安城展开一场又一场的阴谋诡计血腥厮杀。,http://book.zongheng.com/showchapter/1161637.html
无限之轮回曙光,第五怀光,http://home.zongheng.com/show/userInfo/52969280.html,http://book.zongheng.com/book/1091618.html,连载中,科幻游戏,"无限流,进化,位面,系统流",960000,6870000,24000,一场突如其来的意外，一次次如梦似幻的轮回之旅。游走与天堂与地狱的边缘，参与信仰的博弈，深陷法则的争夺。步入宇宙万族的站场，是委屈求全，还是不死不休。每一次轮回都是对人性的考验，是堕入深渊无法自拔，还是抓住那一丝光不断救赎自己？,http://book.zongheng.com/showchapter/1091618.html
被命运左右,悲飘然,http://home.zongheng.com/show/userInfo/53970100.html,http://book.zongheng.com/book/1221495.html,连载中,都市娱乐,"生活,都市,现实",72920000,0,60000,你说“每个人都有自己的彼岸，山有木，木有枝，枝有花叶。”可花叶落为尘土，彼岸无知己……”,http://book.zongheng.com/showchapter/1221495.html
我的青春恋爱喜剧不会出现修罗场,路过的萝莉控,http://home.zongheng.com/show/userInfo/53855074.html,http://book.zongheng.com/book/1217518.html,连载中,二次元,"恋爱,日常,搞笑,吐槽",79900000,0,2880000,大多数高中生都想要遇到一场令人羡慕的邂逅。高一学生陆离，在新生典礼的晚上，被一位美少女上门请求收留。于是，他们的青春恋爱物语从此开始了。,http://book.zongheng.com/showchapter/1217518.html
无终进化,衔尾夜枭,http://home.zongheng.com/show/userInfo/53921616.html,http://book.zongheng.com/book/1218118.html,连载中,科幻游戏,"穿越,异世",147000,0,1770000,迷雾之下，疑惑重重。再来一世，在这片瑰丽的大陆上，我是该选择血肉成神，还是选择机械永生？什么是时间？哪里来的尽头？,http://book.zongheng.com/showchapter/1218118.html
穿越末世主宰归来,秋夜细雨,http://home.zongheng.com/show/userInfo/52615770.html,http://book.zongheng.com/book/1218094.html,连载中,科幻游戏,"穿越,末世,系统,重生",63000,570000,3140000,这是一个雇佣兵，在被组织谋害后，穿越末日异星求生的故事。也是一个游子，依靠系统不断变强，打穿整个宇宙，找寻回家之路的故事。,http://book.zongheng.com/showchapter/1218094.html
楚陵鹊,东方绝痕,http://home.zongheng.com/show/userInfo/48411780.html,http://book.zongheng.com/book/1200025.html,连载中,奇幻玄幻,穿越,60000,0,20160000,"自幼父母双亡（主角），流转人世，历经世间百般磨砺,无意卷入春秋烽火中……落魄伶乱战乱，本不应进入的争斗，却无意成为政治餐桌上的钓饵……….跪落楚陵前，问世间情为何物？最后的恋人也撒手人间，这世间越是你的上天越是和你作对…..北宋名将花荣之子太湖射鲸、校场比武，穿越千年来春秋，竟然恋上楚国第一公主楚越公主.白音…传屈原投泊罗江之死居然一半是为了自己的养女,端午节吃粽子其实为了纪念其养女，天大的秘密!滔滔孟夏兮，草木莽莽，伤怀永哀兮，汩徂南土……识春秋三杰、结战国四才女.七夕鹊桥相会居然出自于战国楚国………拜师春秋神匠鲁班门下，解【鲁班书】残卷之谜，看战国发明大师孙叔彤三千年前巧造兵舰绝杀倭寇于列姑射………",http://book.zongheng.com/showchapter/1200025.html
凶宅清洁工,爱像太平洋,http://home.zongheng.com/show/userInfo/53645543.html,http://book.zongheng.com/book/1191394.html,连载中,悬疑灵异,"热血,恐怖,灵异,升级",1412000,1030000,97540000,南洋之地，盛行巫事。宅院，凝风聚气，必有灵异。鬼怪降头，多不胜数。从而一批身怀异术的高士，浮现人间。,http://book.zongheng.com/showchapter/1191394.html
逆天宰道,三马主意,http://home.zongheng.com/show/userInfo/48884248.html,http://book.zongheng.com/book/1167076.html,连载中,奇幻玄幻,"爽文,搞笑,扮猪吃虎,丹药升级",1010000,35960000,101000,白千道，一介平民，被命运宿主选中，开始逆天修行之路。诛妖灭魔，焚仙屠神。生命奥秘，虚生自然。,http://book.zongheng.com/showchapter/1167076.html
一袋神王,带刀猴二代,http://home.zongheng.com/show/userInfo/53426608.html,http://book.zongheng.com/book/1175639.html,连载中,奇幻玄幻,"热血,升级,法宝,爽文",776000,2350000,70660000,三系杂灵脉少年王猛无修仙资质，在森林中流落时拾得一只黑色的袋子，从此踏上修仙之途。王猛手提灵气袋，一路闯关杀将，降服修仙界各路枭雄巨擘，飞身仙界神界，群仙拱服，万神来朝，终成一代神王。,http://book.zongheng.com/showchapter/1175639.html
一苇渡天,蒲公英在飞翔,http://home.zongheng.com/show/userInfo/53968392.html,http://book.zongheng.com/book/1221371.html,连载中,奇幻玄幻,"热血,爽文,升级,搞笑",15000,0,30000,“你不知——这孩子是中州葛家的人，怎沦落到这般地步？！”——清浦长老“观你命相，十五岁是一坎，譬如一尺宽的溪水，别人举步可越，就怕你过不去……你未来似有重重迷雾，一边你被尊为一代天骄，美人香草左拥右抱，为万世所敬仰；一边你又是千夫所指，万人唾弃，身边妻离子散家破人亡……”——卜卦道士“老道说你是个烂木桶，对你是客气的。老道看你，分明就是个散了箍的掏粪勺！”——归云师尊------------------------世家弃子，一路坎坷，一路高歌；修真证道，历经情劫，最后寻得自我的故事！有爱情，不虐心；有失落，不悲伤；有逻辑，不瞎编——70后大叔多年文字工作经验，倾情出品，一本轻松愉悦，浓浓烟火气的修真小说！,http://book.zongheng.com/showchapter/1221371.html
快看，这个学生超厉害,森勾勾,http://home.zongheng.com/show/userInfo/53962746.html,http://book.zongheng.com/book/1220993.html,连载中,都市娱乐,"重生,爽文,搞笑,热血",32000,0,390000,嗯，什么？周董找我约歌？嗯，什么？莫言找我探讨新书？嗯，什么？艺谋找我当男主角？嗯，什么？马老板请我吃饭顺便谈笔投资？嗯，什么？都是假的？？？,http://book.zongheng.com/showchapter/1220993.html
灵火成道,梦入仙侠,http://home.zongheng.com/show/userInfo/53897780.html,http://book.zongheng.com/book/1217423.html,连载中,武侠仙侠,"热血,暗黑,扮猪吃虎,修仙",28000,120000,790000,一个穿越者，重生到小国少年郎身上，而后发生的趣事……,http://book.zongheng.com/showchapter/1217423.html
九星轮回诀,枫霞醉,http://home.zongheng.com/show/userInfo/52621332.html,http://book.zongheng.com/book/1040359.html,连载中,奇幻玄幻,"玄幻,丹药升级,重生,爽文",1059000,13960000,54000,一念成佛，万千生灵皆可救！一念疯魔，世间万物皆屠……读者交流QQ群：781904257，欢迎大家加入,http://book.zongheng.com/showchapter/1040359.html
飞流九天,夜语星铜,http://home.zongheng.com/show/userInfo/48123877.html,http://book.zongheng.com/book/1205666.html,连载中,奇幻玄幻,"热血,江湖,国战",345000,660000,17490000,大瑀末年，烽烟四起，天下分成南北两国，是为北柔南瑀。沈星流、顾飞雪两人于江湖之中相遇，刀剑交织的画卷正在徐徐展开。冰与火的磨难，是止步不前，还是打破枷锁继续前行，成为最强！！！他们是一生难逢的对手，也是一世难得的挚友。......当科学家们研制出“空间曲率引擎”时，多元宇宙的面纱终于被揭开了！此后，无数的冒险家踏上了不可知的旅途。当科技与武侠相遇，又会碰撞出怎样的火花呢？......飞流直下三千尺，疑是银河落九天。这里，不仅仅只有武侠。,http://book.zongheng.com/showchapter/1205666.html
轮回之王,烟索云天,http://home.zongheng.com/show/userInfo/52750380.html,http://book.zongheng.com/book/1196905.html,连载中,奇幻玄幻,"搞笑,生活,无限流,系统流",146000,380000,6370000,当域外降临，一个个传送门凌空而起，亦有手段超凡域外人大肆入侵，当王小晨的脑海中响起机械般的声响时，踏出了属于他的肆意人生。,http://book.zongheng.com/showchapter/1196905.html
食梦貘手记,会功夫的三脚喵,http://home.zongheng.com/show/userInfo/53171565.html,http://book.zongheng.com/book/1191296.html,连载中,悬疑灵异,"无限流,恐怖,惊悚",410000,3070000,21500000,不知何时起人们被自己的心所束缚，沉睡在自己的噩梦世界里。也许，那里才是真实。,http://book.zongheng.com/showchapter/1191296.html
无崖行,川叶,http://home.zongheng.com/show/userInfo/44599173.html,http://book.zongheng.com/book/1123248.html,连载中,武侠仙侠,"热血,武侠,古风,江湖",206000,41000000,76000,一位自深山长大的孩童，不惜出卖性命，走上武途，从而发生的一系列武林之事。,http://book.zongheng.com/showchapter/1123248.html
寒苏,细雨笙笙,http://home.zongheng.com/show/userInfo/51359426.html,http://book.zongheng.com/book/1216480.html,连载中,武侠仙侠,古典仙侠,34000,0,290000,不知写啥，以后再改。,http://book.zongheng.com/showchapter/1216480.html
次元骇客,幻冥辰,http://home.zongheng.com/show/userInfo/49048979.html,http://book.zongheng.com/book/1218869.html,连载中,科幻游戏,"异次元,概念,无限流",54000,0,420000,概念演化星源，星源以资质分级，生灵以掌控星源熟练与否分阶，但最初的星辰却不会被资质与等阶所束缚。,http://book.zongheng.com/showchapter/1218869.html
仙武神尊,不爱喝水的虾,http://home.zongheng.com/show/userInfo/51612279.html,http://book.zongheng.com/book/1187074.html,连载中,奇幻玄幻,"热血,爽文",1188000,19260000,36000,父母失踪，家族不容我，我便用手中的剑斩出一条红尘路。天下不容我，我便执剑斩天下。,http://book.zongheng.com/showchapter/1187074.html
我欲为我,业余打更者,http://home.zongheng.com/show/userInfo/53842922.html,http://book.zongheng.com/book/1214838.html,连载中,奇幻玄幻,"升级,丹药升级",76000,0,420000,我，体现人自由的思想，天空行马般。打破约束，真我的存在。想要的我：自我、真我！此为“我”之意。谢谢观赏！希望可以与道友相讨，见证“我”的成长。,http://book.zongheng.com/showchapter/1214838.html
寻诡者,木不皆然,http://home.zongheng.com/show/userInfo/51021271.html,http://book.zongheng.com/book/1047505.html,连载中,悬疑灵异,"探险,推理,悬疑,恐怖",2215000,55900000,76000,黑渊，一个做解密类游戏的普通主播，每年生日，都会陷入同一个恐怖梦境！,http://book.zongheng.com/showchapter/1047505.html
迷界特工,文嵬,http://home.zongheng.com/show/userInfo/51697029.html,http://book.zongheng.com/book/1078410.html,连载中,科幻游戏,"穿越,异世",232000,770000,11940000,东陆大炎国商调局特勤处特工张俞宁受命调查藏匿海外的商业实验室，行动中遭遇不明袭击，醒来后发现身处另一个世界。在这个既陌生又熟悉的世界，他不仅拥有记者身份，更因此身陷险境。旁观还是面对，他必须做出抉择。当他决定接受挑战，又面临着身份之选：是做自己，还是代替那位下落不明的记者，行他未竟之责？其实不管作何选择，一场无法逃避的较量已围绕他展开。,http://book.zongheng.com/showchapter/1078410.html
网游：史上最强打金员,轻狂酥风,http://home.zongheng.com/show/userInfo/52245722.html,http://book.zongheng.com/book/1219301.html,连载中,科幻游戏,"网游,热血,扮猪吃虎",70000,390000,2230000,开局获得神奇道具，一款游戏，两个身份。一面赚尽万千财富。一面杀尽魑魅魍魉。谁说游戏打金员没出息？陈帆誓要当上最强打金员。,http://book.zongheng.com/showchapter/1219301.html
江湖风云录,静观象也,http://home.zongheng.com/show/userInfo/52238352.html,http://book.zongheng.com/book/971764.html,连载中,武侠仙侠,"热血,爽文,升级,古典仙侠",177000,1140000,44920000,吾之一生，不求封侯拜相，进出庙堂：亦不求武功盖世，威压天下。然，吾之所求更为贪也，欲与天地同寿，与日月齐辉，长生久视，永生不死。是以，吾遍寻遍天下仙踪佛迹，然许是慧根不够，或是机缘不足，终不能如愿；是以，吾博览天下群书，却多见鄙陋之识，顽愚之见，实在可笑；是以，吾上观日月星辰，下观蝼蚁走兽，踏遍山川河流，阅尽红尘六苦，以思长生之法。然，人力有尽时，寿限将至，终难逃一死也。悲夫，人寿何其短也，如梦亦如电，于莽莽天地，转瞬即逝。吾，历经春秋三甲子，终有点滴所得，本残身病朽，无颜留书于世。然，终是心有所念，放之不下。今书之，静待有缘！,http://book.zongheng.com/showchapter/971764.html
踏天之主,一名扑街玩家,http://home.zongheng.com/show/userInfo/51152947.html,http://book.zongheng.com/book/1014607.html,连载中,奇幻玄幻,"逆袭,升级,热血,玄幻",368000,8890000,58100000,擎苍树下，一青年背靠树干神情落寞，手中一个晶莹剔透的蓝色水晶散发着迷人的光芒，看着水晶中的人儿，青年眼中满是愧疚与自责...............,http://book.zongheng.com/showchapter/1014607.html
娱乐王朝,三寸刀,http://home.zongheng.com/show/userInfo/13234546.html,http://book.zongheng.com/book/1150204.html,连载中,都市娱乐,"爽文,升级,搞笑,养成",1917000,38000,126000,小群演意外获得未来神器超能造星仪，从此一路在金手指的加持下，走上了天王之路。,http://book.zongheng.com/showchapter/1150204.html
万方修仙传,兵权谋,http://home.zongheng.com/show/userInfo/53951328.html,http://book.zongheng.com/book/1220100.html,连载中,奇幻玄幻,"凡人流,东方玄幻",60690000,0,1700000,一个幼年体病，平凡普通的少年，如何携美为伴，功法大进，纵横修仙界的呢,http://book.zongheng.com/showchapter/1220100.html
长寿九万年,右耳禾刀,http://home.zongheng.com/show/userInfo/53863034.html,http://book.zongheng.com/book/1221026.html,连载中,都市娱乐,"爽文,技术流",32000,0,350000,他曾与盘古开天地，与女娲造人，与如来讲佛法。曾与精卫填海，与沉香救母，与神农尝毒。道教三清是他的弟子，玉皇大帝尊他为老师，耶稣和奥丁尊他为祖。他与龙王醉了三天三夜，也见证了嫦娥飞月的婀娜之美。他曾见过孙悟空石头弹出来，也曾烧过生死簿。他是人，是神，是风，是雨，是恶魔。他知道过去，也知道未来……就这样，叶北活了九万年！在无尽的岁月中寻找自己长寿的奥秘……,http://book.zongheng.com/showchapter/1221026.html
梦悟天下录,成吉思韩,http://home.zongheng.com/show/userInfo/23604156.html,http://book.zongheng.com/book/1222013.html,连载中,武侠仙侠,"热血,重生,古典仙侠,英雄无敌",37000,0,10000,如果人生是一场梦，那梦醒后还能留下什么？如果能够让你重新来过，那会怎么样？到底是庄生梦蝶还是蝶梦庄生呢？所以即便是梦，那梦中也要努力。梦醒时分，才发现醒来方是入梦。,http://book.zongheng.com/showchapter/1222013.html
万古邪仙,南海来使,http://home.zongheng.com/show/userInfo/50282997.html,http://book.zongheng.com/book/853856.html,连载中,武侠仙侠,"穿越,英雄无敌",334000,9180000,20000,这刺骨的风寒，这薄命红颜，这豺狼当道，这烂命一条。书友加群:914235797共同探讨，进步。,http://book.zongheng.com/showchapter/853856.html
至尊网店,语系石头,http://home.zongheng.com/show/userInfo/27198909.html,http://book.zongheng.com/book/1171114.html,连载中,都市娱乐,"种田,热血,魔兽,动物园怪谈",1267000,70000,16000,谢辞，一个在网络上苦苦求存的人，却不想意外的被至尊系统砸中。开启跨界网店，屌丝逆袭高富帅。规划商业版图，创造两界财富。就在他要大展宏图，争取成为一代商贾的时候。蒙圈的发现，自己竟然变成了别人眼中的救世主。第一部：我是商人；第二部：动物园怪谈。,http://book.zongheng.com/showchapter/1171114.html
传承之光,环子哥,http://home.zongheng.com/show/userInfo/52190716.html,http://book.zongheng.com/book/1219459.html,连载中,都市娱乐,"热血,爽文,争霸,血与泪",42000,4460000,86150000,1999年，“造物主”出现在人类面前。“你们通过了我的试炼，现在进入真实的世界，在新的棋盘上同无数种族赌上存亡博弈，拼命活下去吧！”这是赌上人类的传承的故事，这是充斥着爱与血的世界。传承之光，如同幽夜一点，慢慢的照亮整个世界。,http://book.zongheng.com/showchapter/1219459.html
万界追凶,笔直的蛇,http://home.zongheng.com/show/userInfo/53922082.html,http://book.zongheng.com/book/1218120.html,连载中,科幻游戏,"穿越,生活",89000,0,9130000,这世界有那么多的恶人，为什么没有好人来惩罚他们这世界有那么多的好人，为什么总有恶人来欺辱他们做好人，要比做恶人更恶！上穷碧落下黄泉，做了恶，你无处可逃！,http://book.zongheng.com/showchapter/1218120.html
渡鸦裁判所,燃橘,http://home.zongheng.com/show/userInfo/53743131.html,http://book.zongheng.com/book/1204447.html,连载中,都市娱乐,"热血,救亡,推理,异能",321000,1450000,46540000,那一天，人们终于理解，自己作为人类的弱小，以及在面临末日时最真实的恐惧……命运的齿轮不休转动，世界终焉的最后关头，总会有英雄，愿意赴往深渊，寻找属于自己的答案……,http://book.zongheng.com/showchapter/1204447.html
盛唐闲王,乱世浮萍,http://home.zongheng.com/show/userInfo/51985962.html,http://book.zongheng.com/book/1184438.html,连载中,历史军事,"穿越,争霸,生活,热血",569000,2890000,19000,灵魂穿越了，还是到了鼎盛大唐的开元盛世，自己还是皇帝的亲儿子，妥妥的人生巅峰啊。不对！王妃怎么没了？啥，先去守孝三年，然后当一辈子混吃等死的闲王？若是安史之乱来了，岂不是猪狗不如？这他么不是我想要的结局啊。,http://book.zongheng.com/showchapter/1184438.html
剑语恩仇,子忞,http://home.zongheng.com/show/userInfo/48859163.html,http://book.zongheng.com/book/1199424.html,连载中,武侠仙侠,"江湖恩仇,古典仙侠",97000,30000,2750000,江湖，快意恩仇，以身搏天下。恩怨即了，无论名门大宗，权谋庙堂。,http://book.zongheng.com/showchapter/1199424.html
以仙为名,一剑斩心,http://home.zongheng.com/show/userInfo/53962131.html,http://book.zongheng.com/book/1220934.html,连载中,奇幻玄幻,"爽文,搞笑",16000,0,410000,为什么别的主角总是能捡漏，总是能获得最终的利益，总是能越阶杀敌，总是能有各种底牌？林鸣对天咆哮，我也想要！,http://book.zongheng.com/showchapter/1220934.html
异诡者,十二神羽,http://home.zongheng.com/show/userInfo/13782612.html,http://book.zongheng.com/book/1219313.html,连载中,悬疑灵异,"灵异,生存,诡异,恐怖",72000,90000,1740000,当世界的真相被强硬的撕扯开来，灵异随之爆发，恐怖成了那些人的日常旋律，生存是他们唯一的追求……无意间误入三指鬼手事件的陈胤君，侥幸驾驭了三指鬼手成为一名异诡者。一开始，陈胤君也仅仅是想没那么快死去，仅此而已……,http://book.zongheng.com/showchapter/1219313.html
跃鱼,偏执的中年,http://home.zongheng.com/show/userInfo/53152921.html,http://book.zongheng.com/book/1128309.html,连载中,奇幻玄幻,"异世,重生,魔兽,养成",1092000,0,8250000,在狱界里挣扎的，天赋平平无奇的小鱼，也没想着活出一条与从前风格迥异的路，毕竟江山易改，我是传奇。,http://book.zongheng.com/showchapter/1128309.html
听我说，我真是个正经人,风有梦,http://home.zongheng.com/show/userInfo/53742915.html,http://book.zongheng.com/book/1202554.html,连载中,武侠仙侠,"热血,爽文,升级,搞笑",371000,10000,20690000,小山村中的陆槐序，机缘巧合之下来到云亭宗。但是当他修行有成后，回到村中，却发现全村都已经被屠杀殆尽。“我不接受你们的解释，从今往后，我不再是云亭宗弟子，我不信什么因果，若万事都讲因果，还有什么善与恶”,http://book.zongheng.com/showchapter/1202554.html
一根棍子闯天下,麻鬼先生,http://home.zongheng.com/show/userInfo/51098066.html,http://book.zongheng.com/book/1107232.html,连载中,奇幻玄幻,"升级,神话,东方玄幻",434000,6850000,38000,修士以凡人为蝼蚁，神魔以修士为蝼蚁，却不知通贯天之下，万灵皆蝼蚁！通贯天却知道，在自然道面前，万荒洪宇也不过是大一点的蝼蚁！我叫李铁柱，生在圣域长在九洲……,http://book.zongheng.com/showchapter/1107232.html
大荒起剑人,恨水北流,http://home.zongheng.com/show/userInfo/53718680.html,http://book.zongheng.com/book/1198913.html,连载中,武侠仙侠,"热血,励志,古风,江湖",465000,9340000,20000,徐清沐望着人间芳菲，烟火生机，一剑劈开落下光幕，仰头喝口自己的“姜壶”。世人皆道人间不值得，也就酒还行。我徐清沐唯一剑、一酒足矣。这人间、值得！,http://book.zongheng.com/showchapter/1198913.html
我在末世一统天下,小麻,http://home.zongheng.com/show/userInfo/53356809.html,http://book.zongheng.com/book/1187151.html,连载中,科幻游戏,"末世,重生",481000,2050000,61730000,上天给了刘恒再活一次的机会，但是灾难无法躲过，这一次，刘恒要活下去，一直活下去,http://book.zongheng.com/showchapter/1187151.html
系统逼我装高人,我是一只瓜皮,http://home.zongheng.com/show/userInfo/53743511.html,http://book.zongheng.com/book/1202693.html,连载中,奇幻玄幻,"穿越,爽文,搞笑,扮猪吃虎",348000,7750000,16000,什么？你说我是高人，能拯救世界？就不能让我安安静静的装会儿逼么？最年轻的科学家拥有了最变态的系统，在异世界重生能迸出怎样的火花？,http://book.zongheng.com/showchapter/1202693.html
玩命追凶,吕默,http://home.zongheng.com/show/userInfo/52830367.html,http://book.zongheng.com/book/1177685.html,连载中,悬疑灵异,"推理,扮猪吃虎,搞笑,生活",559000,15000,186000,何大壮好兄弟离奇死亡，他做了一件后悔事，从此厄运不断。为了洗清自己，也为了兑现承诺，更为了远离魅影纠缠，他开启了越描越黑的玩命之旅。,http://book.zongheng.com/showchapter/1177685.html
紫晴姐，等我的江山如画,海内天涯若比邻,http://home.zongheng.com/show/userInfo/53892273.html,http://book.zongheng.com/book/1220250.html,连载中,都市娱乐,"爽文,生活,轻小说,种田",85000,0,550000,七夕出生于七月初七，儿时体弱多病，家道中落，受尽欺凌。终激活仙脉，能文能武，文，读书过目不忘，先知先觉后3年人间事，武，太极八卦拳，练成独门神打绝技，且看他，学业和事业上一路高歌，不为官，只为商，终成一方商业霸主，江山如画。,http://book.zongheng.com/showchapter/1220250.html
守墙人,大碗油泼面,http://home.zongheng.com/show/userInfo/51118261.html,http://book.zongheng.com/book/1139523.html,连载中,科幻游戏,"爽文,搞笑,热血,无限流",296000,70000,1810000,常年负责替人收尸、洗白、背黑锅、消灾、被消灾、无条件送死等高风险技术活。上到领导丢了核弹头，下到领导孩子丢了球。都得身先士卒尽职尽责找回来。稍有不慎，生活不能自理，有头睡觉没头起床。想要成为一个牛逼的守墙人，就必须具备超强的单线作战能力、对环境的适应能力和应变能力；并具有缜密的逻辑思维能力与知识结构、果断的判断力以及发达的繁殖技术······额······这个没有。,http://book.zongheng.com/showchapter/1139523.html
这个剑客有点懒,米玖迷久米酒,http://home.zongheng.com/show/userInfo/52090749.html,http://book.zongheng.com/book/945779.html,连载中,武侠仙侠,"搞笑,古典仙侠",410000,27320000,13000,做人难，做弟子难，做被大部分人看不上的弟子更难……我就想平平静静的晒晒太阳，吃吃小师妹的饭菜，偶尔看看师姐的大腿，这么简单的要求怎么就那么难呢？,http://book.zongheng.com/showchapter/945779.html
重生的希望,仙境一直在人间,http://home.zongheng.com/show/userInfo/52740159.html,http://book.zongheng.com/book/1058290.html,连载中,奇幻玄幻,重生,1123000,0,12270000,如果能重生？谁愿意一试？,http://book.zongheng.com/showchapter/1058290.html
轮回剑域,柳绪非,http://home.zongheng.com/show/userInfo/53764281.html,http://book.zongheng.com/book/1205711.html,连载中,武侠仙侠,"热血,升级,古典仙侠",110000,110000,7820000,江湖恩怨，只在方寸之间。,http://book.zongheng.com/showchapter/1205711.html
我在玄幻世界抓鬼,白字,http://home.zongheng.com/show/userInfo/46531682.html,http://book.zongheng.com/book/1200982.html,连载中,奇幻玄幻,"东方玄幻,生活,无敌流",314000,21950000,11000,玄幻世界有鬼吗？有的！许木就是被老天爷安排到玄幻世界抓鬼的！！！,http://book.zongheng.com/showchapter/1200982.html
地球过河卒,痴虫语梦,http://home.zongheng.com/show/userInfo/53237505.html,http://book.zongheng.com/book/1142323.html,连载中,科幻游戏,"末世,扮猪吃虎,穿越,推理",1202000,5680000,67000,这是一次意外；这是一场阴谋；这是一幕灾变。这是一只小小蝴蝶扇动翅膀所掀起的骇人风暴。“地球之前安稳是因为它还在新手保护期，但如今，万千人类就如那过河的卒子，跨过了这条界线，便再无依靠！”“如果存在这种可能，用你的命来换取全人类的存续，你会怎么做？”“那便如过河卒子，一往无前！”“哎哎，没问你，我问他呢……”“啊？那当然是苟住别浪啊！”*注：本书备选名一《浴血尸王》，备选名三《建议横着走》……,http://book.zongheng.com/showchapter/1142323.html
道衍通神,将卫,http://home.zongheng.com/show/userInfo/52164057.html,http://book.zongheng.com/book/1214530.html,连载中,奇幻玄幻,热血,102000,100000,3370000,我诞于微尘，入梦不过一介凡人仙法三千，道不尽这诸天尔尔,http://book.zongheng.com/showchapter/1214530.html
老实人逆袭2003,清风拂墨1,http://home.zongheng.com/show/userInfo/52813058.html,http://book.zongheng.com/book/1069405.html,连载中,都市娱乐,"搞笑,扮猪吃虎,爽文,热血",3700000,19610000,2669000,老实人赵锋重生了，梦回高考前夕，归来依旧少年！这一年，少年情窦初开，不敢向暗恋三年的校花表白！这一年，传世还没公测，兄弟热血未凉，屠龙梦还没实现！这一年，遍地黄金遍地机遇，站在风口浪尖上，猪都能上天！喝最烈的酒，泡最美的妞，溜最凶的狗，杀最狠的人，装最牛的逼！,http://book.zongheng.com/showchapter/1069405.html
左昭南修仙之旅,葫芦糊涂,http://home.zongheng.com/show/userInfo/53821654.html,http://book.zongheng.com/book/1211919.html,连载中,武侠仙侠,"古典仙侠,古风,爽文,生活",21000,0,1300000,星月宗外院弟子左昭南修仙之旅,http://book.zongheng.com/showchapter/1211919.html
